1	0.000000000000000
2	0.007983309956534
3	0.001525827376095
4	0.001471938236312
5	0.003648764753205
6	0.006300060764212
7	0.008875885065052
8	0.003917633458753
9	0.001208354496620
10	0.018594297933315
11	0.003733458836626
12	0.007257133778562
13	0.022774153209524
14	0.046337966938666
